var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,Class
-0.4303190112450648,-0.9262261052909344,0.2191286679597937,0.005358046457722976,-0.8970424975000213,-0.44270707152677713,0.8165317719333074,-0.5208762186660552,-0.7102102558175538,-0.02109447944487397,0.9713009082212014,-0.5158894569769992,0
0.3442710948117571,0.5232392306574352,-0.5247249120152007,0.45643269722371915,-0.26443373456149355,0.26461166118715895,0.2670594215217894,0.07154936814951696,-0.8194204598911834,0.6706049911784759,-0.35843987005652833,-0.6269629792002915,0
-0.9184497168904722,0.18178588637648363,0.35512872368456483,-0.9668243421442877,0.024186116598561958,-0.5470084496041241,0.2903455808188997,-0.6512671419900171,0.3818754762049319,-0.22652930739892518,0.873459977473469,-0.7249581117080135,0
-0.317867297899483,-0.7730529575188219,0.8493872365571256,0.754678706761962,-0.4841167445696888,0.3199680920683581,0.6344444004024317,0.11040162319892466,0.05930115671201297,-0.5162954181990966,-0.8137944643882016,0.7944315159066535,0
0.8008361143266609,0.2662029145465359,-0.32194041790259864,-0.3015808507746782,0.45191135774047875,0.7942205199051542,0.7741728485302346,0.5597510917152477,0.2840632923085755,-0.8317200700099023,-0.6767425718107725,0.7971083770541585,0
0.21285811931917986,-0.9816058967667407,-0.7970569142679358,0.3270035382161116,-0.9898768323075626,-0.6783838971650027,0.09746757873317224,0.3837903953853865,0.30392251900520106,-0.5514613810788804,0.4243584426950717,-0.5255018250063999,0
-0.34920060368146455,0.4929828102360483,0.2992657980944293,0.6984468209883559,0.31522578460068673,0.13661720667094324,-0.812650464343815,-0.26456839388113296,-0.4695952646365491,-0.5120207132418328,0.9460211095048912,-0.2138045506664792,0
0.7840931103542266,0.2622772519945258,0.5896226070832968,0.005274186210384224,0.15380776925271822,-0.0149646123622722,-0.609514024403911,0.44490423052301065,-0.4384552751182884,-0.9513680671370923,0.29094459181433563,-0.6457786411859021,0
0.8809171687058286,0.9078571540051747,0.829728780440897,-0.2596825994891112,-0.9690867669422651,0.8566371251754508,-0.14363170336537134,0.9333096380873391,0.9272399541785057,0.7060189109347201,-0.4111022158608286,-0.22980454279614948,0
0.7022733430337138,-0.36615598968744467,-0.661014506627815,0.11360252491670031,0.8723095483215619,0.392059593349946,0.14012234017872993,-0.8056470124584629,0.23001445339833948,0.9801077002085266,-0.7198319695269519,0.036659304727473474,0
0.7547461438559109,0.4815372355084089,0.39403148199053595,0.40496816797421853,-0.28101769756048967,-0.4128163114710133,0.6187223109570272,0.6202267893583615,0.7341446371602074,0.8264811051129426,0.022684797721875594,0.0030325893743992083,0
0.5965903579335503,0.2999278615555303,0.4039337545154067,0.5915853388722021,0.7800106836351326,-0.3240096862969284,-0.24883409472011198,-0.812036120318262,0.15656028199234795,-0.9281154524065158,-0.06880396373507969,0.08528926941515325,0
-0.4269174957434312,0.1816665211380215,-0.9389995001219011,-0.9253036225015712,0.6452011213193165,-0.2796187171774742,-0.7458789746962304,0.04448652010960874,0.5399871061972217,-0.5683579450063136,0.2457809516380005,-0.829305070012464,0
-0.8966365576627846,0.06270926313629599,0.08127024322021303,0.2748598029964131,0.4521826674453231,0.9517041589250692,0.03260069660239062,-0.35408705411750807,0.5903723895374073,-0.45833549747585156,-0.12205715858872779,-0.8430872373154681,0
-0.949298513169085,0.9252968293558501,0.6719602410244117,0.39194841218739596,-0.18209411117146024,-0.6534113598583084,-0.6871259146578279,-0.49951420367080934,0.09845332941224094,0.42919184540012467,0.32039475343546253,-0.4401322061081143,0
0.9097305613263882,0.475793833391537,0.10870810502280137,0.22344149246870448,-0.16079987514442018,-0.5045380209976851,-0.2880546426974768,0.5156922209287382,-0.9712130227404883,-0.7678547189861675,-0.9079947159564945,-0.9185423953620597,0
0.7109211680220144,0.40731571876004735,-0.05165234182534961,-0.804331678697997,-0.016768249766335286,-0.05305645843886864,-0.6535962601799696,-0.13229670152405393,-0.20299053120525312,0.23170019610443293,0.2701873017352876,-0.909391980455911,0
-0.25077477074705756,0.25171983142847276,0.006272517160175406,0.7129796823766446,0.31738726323789,-0.6741311458371406,-0.8588625051991403,0.2848385564126312,-0.9469773789167564,0.1715511625469266,0.8804604828499152,0.1509483557517579,0
-0.22366014758695618,0.28657643688470635,-0.08349421901696674,0.09123357863186987,0.8829296175530503,-0.2277947243984515,0.9223811276478284,0.8107012839121275,-0.6084177304214071,-0.8612773982496691,-0.7984439972451467,-0.9635563486969005,0
-0.8111140784881432,0.3660135468327137,-0.857622703079542,-0.3620487394124774,0.6897506219389091,-0.9534561285283483,0.6289369651778716,-0.43629045045320014,-0.7636703447566875,0.3934743307283013,0.257885693559768,0.7549440270541059,0
0.47014208760777154,0.6069618607696972,-0.43593085485738703,-0.6451209124405544,0.5012295032817167,0.613669478534528,0.9810102840013466,-0.17476464617714704,-0.25596382841443366,0.5528259214839937,-0.3183929194939643,0.8615146512071294,0
0.7168255036860236,-0.1420119452499633,0.5017421355829947,0.5090857481693647,-0.7937522623281348,0.8051058133591333,0.01050474489571429,0.6529149322154832,-0.3599007979387765,0.791046456992401,-0.22159664253167377,-0.9783246970394033,0
0.8107639528385273,-0.8174266464277329,-0.36137272481917027,0.9001239341016098,0.9012142938751122,0.14687577624657222,0.26367442433959853,-0.10310895604336046,-0.41357845660387094,-0.3426709092601681,0.34503691215407684,0.50474905887536,0
0.5831580874516971,0.5792362855891078,-0.8175877939026193,-0.01115939059483706,-0.8848824799667114,0.09905776464747107,-0.11693899725324597,0.7754083655165995,-0.2981699748958426,-0.7658659671447883,-0.7140166358943283,0.5230212634349445,0
0.23643612663252211,-0.7977546477544195,-0.8317863877700051,0.40193826291824,-0.854473987271613,0.6437201185807124,0.4124844543129924,-0.8373024387162005,-0.8303245718296162,0.9732791570023509,-0.25145840848775936,-0.25871570586621817,0
0.6255991345150052,0.8944971547677174,0.9720021276457418,0.5067563705178832,-0.24748082893816847,-0.8329985666026625,0.5542938318548736,0.1168084994716101,-0.15155598150604743,0.812708770189472,-0.7776050353876973,-0.0147497914182817,0
-0.9772927104651619,-0.06267871601174746,-0.8873934486363253,-0.7623641674638562,-0.7649475064457902,0.29842060423212713,0.4920897585308466,0.16673753019431925,0.9243450969490838,-0.2502588409525919,-0.42857582743627853,0.7371982563789206,0
-0.5528083229610947,0.9264450788812226,-0.9756910506203673,0.9397576534152781,-0.9136801760988478,0.7822862273961422,0.055402218172599715,0.9859295922386007,-0.8524068705292023,0.10770856880264157,0.9386050712381979,0.046195688340297636,0
0.25879727627052507,0.39149737796923434,-0.09091787046445354,0.2551161601681269,0.16862862384620048,0.802316020981978,-0.9091072393170843,-0.43807362081553936,0.9008229681531175,0.7805275677818326,-0.08868649442857413,0.24026519560307347,0
-0.44523763403773464,-0.6237576805524774,-0.07260319012003569,-0.29329554394789437,0.16731222370174414,-0.8445307260700303,0.948789615332333,0.9724214889592058,0.3963234280394903,0.07219273268824078,-0.3809447674273445,0.6275900394138973,0
0.36946234510775855,-0.6747661213102174,0.8218543689876849,0.645074485846338,0.8995998265838481,0.45143901677671994,0.22683039187157972,-0.16351392741876225,0.8654569667080265,0.7321277790008167,-0.9095626597876212,-0.947266051005496,0
-0.2470732662439008,0.6211066615636658,0.9745522586298889,-0.6991662177929436,0.18826143070427026,-0.23821828673795697,0.9398287956292064,0.6842378462714174,0.6766574094222757,-0.06261368041005944,-0.17036099532466964,-0.45318585613858753,0
-0.8872490066981458,0.7294447525101064,0.6258020182601551,0.9994353465722612,0.9932736741478108,0.11086341120525489,0.537974830361021,0.889531459764856,0.6992947813548229,-0.5053037965136047,-0.09891172937981296,-0.74168116969701,0
0.9081020545174447,0.2123492689017601,-0.5427143889930746,0.34340136881171346,0.23625648091579166,-0.283674563934319,-0.772884815600742,0.3431463911855992,0.040615401807586604,0.5446367834712786,0.040327002223986774,0.7043630006370802,0
0.10381367754897108,0.12187594307077254,0.75330720531669,-0.19303426757520592,-0.7319695430987185,-0.942434647373322,0.510274511347238,0.24061910270692932,0.40815953619844714,-0.5740716769821785,-0.7272570488264605,-0.9709106686642361,0
-0.29882488238680605,0.17983537370926617,-0.21551190980053536,-0.12505015595254187,0.8083173889874968,-0.3034890659533993,0.027978978319621595,0.5673060254822861,-0.20691443535745968,0.24417340045574698,0.7247274174934903,0.8990412473152842,0
-0.7058530381419241,0.8531752503229888,-0.015767413840923616,-0.4835112234020833,-0.08172848752347739,0.9600651505709541,-0.014763812014260802,-0.3424967794249836,0.26680170863345154,-0.5197087624436139,-0.8482733437826722,-0.7422405561787015,0
-0.7439083220844551,-0.6961946129754113,-0.7223456547011797,0.2817494896064292,-0.6362398312017103,-0.3086654333522736,0.7935768198120237,-0.052076719474255295,0.33511547704205435,-0.6553602575967403,-0.6154219623826584,-0.9182627674670423,0
-0.6621298738556709,-0.44281932193608275,-0.6459790314465064,-0.8225949324858888,-0.7587282577987984,-0.07844246393454846,-0.587332563188415,-0.2714602779038491,0.0068345417097137595,0.3807896572587306,-0.9213757203178021,0.5988207978180853,0
0.2558007789818155,-0.8364819361022562,0.7471572482135544,0.8417448010636264,-0.8778440802902725,-0.44624470370559255,0.6124025595861227,0.4965193807673167,-0.6309579612872454,-0.5813013533265794,-0.25905579441723603,-0.030954029617957346,0
0.2365095430605919,-0.2621727208604552,-0.07493056773370421,0.49494187626751307,-0.9266335942188042,-0.4951261113119585,0.4266991717691049,0.7904136753743987,0.02335488423133225,0.06422697053063131,-0.7856559773204479,-0.10517526635309071,0
0.06523453291004633,-0.5150589927305407,-0.4615135381012381,-0.2454316737907547,-0.9598576044445473,-0.35584166883364343,-0.5771039860069107,-0.3450052956441707,-0.7604757363614976,0.7810545614797899,0.18718490710809732,0.3582046382889792,0
0.5783424772146766,-0.003115602141885443,-0.8261594238251526,0.07421308363709556,0.17368223604175825,0.49087894836866,-0.13668090754064122,-0.7448393944088725,-0.43244818840255106,-0.2738354072027298,0.29183448266320244,0.14155660933782377,0
-0.2878065482043075,0.9730304975859594,0.2115496387137743,-0.525546416528011,-0.7964350547591925,-0.694281721631336,-0.5080845432309837,-0.6786372534808887,-0.6268659518973885,-0.4298096626123058,-0.6532528094104904,0.7935308492528503,0
-0.8395325086767156,0.04902277914050934,-0.17920634602067698,0.9647572338172128,-0.7759221956638953,-0.20428880190851673,0.9389408665507377,0.7310142517879605,0.6341441418985598,-0.48419434591012034,-0.6582248252198684,0.337286439848862,0
0.8587519782551716,0.11352578602785957,0.1432253789397997,-0.44004181267943165,0.5389858663838738,-0.6259125028849533,-0.35264152719151265,-0.14912712276716644,0.015220757368910043,-0.5151805351698395,-0.7703263505215929,0.2212400848832652,0
-0.42273889351948846,0.16247644284522456,-0.6912745694515954,-0.03771979629036504,0.06517886510317172,-0.8963529263551462,-0.32679144361215884,-0.7311706461220515,-0.8732500590544645,0.9799204647798905,-0.35529231005055406,0.6197488917092697,0
-0.4907186904724723,0.36300544444785854,0.5204557197793731,0.19127748121568855,-0.05684762289968326,-0.17631817170546293,-0.3022634669140094,0.8590582884956517,0.6612388155754583,0.9300538213330252,-0.7514055530289105,0.4617349504072885,0
0.8766809136420757,-0.6375338676686797,-0.867007465266445,0.4822412985801181,0.1489462263598238,0.6836575535165441,-0.720455246747421,0.5905346237197804,-0.5967453599045109,-0.672688114268591,-0.6714684041380141,0.6291494404627642,0
0.33039444139240026,0.04613084953823865,-0.282339031752995,0.7544010816262166,-0.21510978515472923,0.6331988789431542,-0.12173018285956316,-0.24611114115018484,-0.07464042866078713,-0.39724425167171584,0.49521876035250223,0.005440780184958305,0
-0.5355746097063654,0.7991491465491369,-0.23221755725357718,0.08710572222797719,0.8129442219290939,0.2484759918279842,-0.7662039185832719,0.8796642472269502,0.2554161061428357,-0.33018877068582775,-0.7214558546732255,0.588050378540592,0
0.24014551185702704,0.06692218395264304,0.7877851661019153,0.5771944224490615,-0.6966502405344976,-0.37655586440890354,-0.5030217203710685,0.48789258514535394,-0.9329351305284412,0.13977936974263305,0.5249173714813811,0.7535312735234989,0
-0.3158365025681851,0.6425146093440257,-0.7787365260895855,0.6929045834690364,-0.7450226753360352,-0.20542541887926546,0.5945907315591072,-0.7001651453024524,-0.541497209534717,0.44450513678613257,0.4400730730921487,0.2822952657705946,0
0.38789688893420005,0.08544888669519235,-0.4964018821860945,-0.3086080129921611,-0.6368045663971487,0.8169011226672567,0.16678358953224093,-0.19829716647272022,-0.07598839271173463,0.8945666792236306,-0.6932971937678396,0.17245966403359447,0
0.011777357768931962,0.22290847086929566,-0.963779632358319,0.744247817888303,0.8642365649672248,0.13026636717841789,0.3933016477537845,0.8449987623545914,0.41447726862679724,-0.6949219141714773,0.15257672033362635,0.2134300927657118,1
-0.15173865739522796,0.47288847124944566,0.8687340295380297,0.8511370258135527,-0.09832125719173579,-0.7735239083184895,0.9696823979246691,0.6777961728918682,-0.7506746375934663,0.8416837652347446,0.7397927241242566,0.03767611425214423,0
0.1825508714898585,-0.20199459225973948,-0.8904767223559373,-0.32960551670819815,0.6057068971960229,-0.9907359539907943,-0.33300165661771164,-0.20366261281811338,0.07479120587584576,0.839711232825521,-0.3073080112680775,-0.3060935962075446,0
0.47500249621949675,-0.09556411822038569,-0.5507903541200361,-0.0951209677346132,-0.7182859592404003,-0.6472260269875534,-0.0032644545210405163,-0.16214910099090418,0.8296918021362001,-0.2752122017667338,0.1611767005560869,0.26452857583906075,0
-0.9738110868233327,0.3270747440334212,-0.6439280662604971,0.9221406349389103,-0.7026745444937741,-0.17075175254595254,-0.8293006638427123,0.9937485036918947,0.004390020662485172,0.19077003464008757,-0.865847045223145,0.4999209407983556,0
-0.5801888138088285,0.7961085788814275,-0.5897207190359857,-0.6186245586726669,-0.9269006643038102,-0.055866109780001505,0.12968226652523285,-0.8685827211432953,0.5510552333900212,-0.09342233050394477,0.04878053865516008,-0.11847450612354371,0
-0.19847387824934803,0.11928066261643577,-0.689519508138575,-0.6361437390094578,0.7235712420270346,0.8922309242672655,-0.2533813674404941,-0.45851065371289246,0.2879990864780315,-0.1825316578038072,-0.9492272886793103,-0.6876948052676193,0
0.43194445769479506,0.3178478838203027,-0.945808014993033,-0.5560556761341011,-0.5378504068238572,0.34378548719745683,-0.9605789244912717,-0.7917828360308523,0.5998321707463787,-0.6429106758913328,0.3054922157037494,-0.523634437906547,0
-0.8011172144813097,-0.5136556180010918,0.4445338637113183,0.7113929362125715,0.6604397291339832,-0.20563294076309035,0.33617027314129233,-0.5900314091683581,-0.4137045394779735,0.7926716370422395,-0.9739961529785279,-0.8289829382910638,0
-0.5842274897079454,-0.9469355922523606,-0.6371291298204054,0.16608312193938435,-0.1571508988150041,0.7853434221539497,0.6348871234768818,-0.31636529660424806,-0.48115313313741503,-0.2406151836654662,0.18058988502961548,-0.4638727183542475,0
0.24829781569826803,-0.18117669561751915,0.10409436170396047,-0.12774694172936663,-0.41106848091616466,0.8969066139243134,0.5272115883195216,-0.7197736484670949,0.7369359517958256,-0.025137603500972716,0.7891044537881828,0.5997105118946304,0
-0.1495729910615331,-0.9550613833597652,-0.46264528123010784,0.08326842932173384,0.26695643965229454,-0.48422462913359543,-0.7212878518543517,0.6698604735985982,0.9688043614071042,0.05138036460537165,-0.656641428303393,-0.4553853469612621,0
-0.9632186469050665,0.828597613120998,-0.7644978342197177,0.1530329510285071,-0.451889558625588,0.10835600503158682,0.30284077670372844,0.6594836074144033,-0.5871574564787936,-0.978008342683039,-0.7262287398623855,0.8000372836962102,0
0.7477801551250305,0.1948262043406166,0.20103372086730675,0.33007334909251096,-0.6492574427531008,0.8288238918499196,-0.16245895021585377,-0.2337229435010051,0.037835410565675076,-0.9060680664498899,-0.6674332624878412,0.4760672328527409,0
-0.8344026641497471,0.2063042189327764,-0.5093017806373581,-0.2214087719160469,-0.42261252645860026,-0.28865456707010173,0.438091810368491,-0.40575656875364996,0.13280928059379438,-0.04789919560180067,0.3273423307252963,0.873659478649516,0
0.4651441944205006,-0.5701192428184865,-0.9376337298774307,-0.47547191140034983,0.19015586140050966,-0.8971483730314993,-0.007267505597527313,0.19368569783377843,-0.33151221836607836,0.5418244074916438,-0.7868034937324564,-0.8497244365283825,0
0.4563775124072067,-0.009017367587603076,0.3768047928554721,-0.13034532279250755,-0.5071959335217864,0.6382046353483994,0.5988317579379585,0.3893929417088535,-0.4557097255400746,0.1804613337381742,-0.2780522061199464,-0.8168358533467317,0
0.8346271509244856,-0.7263627381620772,0.9004747076416049,-0.10798845408408853,-0.6297341423227607,0.08380189475671629,0.7458916717528166,0.46444977281912236,0.6131222957228994,0.3175667334214347,0.38455312903570493,0.6983913031306386,0
-0.5006639822816281,-0.021150072713719048,-0.5575811163607955,0.975336015993294,0.8881186793732265,-0.9211463772629882,0.41115034503137693,0.8504966348313316,-0.6388493097453329,0.13589046110525893,0.8309765951760837,-0.9321080428284023,0
0.39484053449367984,-0.40530198525489847,0.8487923907530608,0.9421164903307355,0.8885329782268678,-0.051571566685072456,0.7240853019786269,0.6890987970701408,-0.36179905351348873,0.6578309483013547,-0.9259847305690148,0.19253975696410608,0
-0.5399823254245939,-0.7588662284454424,-0.8460935967415817,0.3925775517562795,-0.3202500724638677,0.4495335430575229,-0.8692873184021153,-0.36941932433877933,0.07898258475067443,0.5814463296779271,-0.36249499413586017,0.2517827528740182,0
0.7719554964723743,0.23172637636460913,-0.5340810504927325,-0.951198436886924,0.7401977478018598,-0.9574611782992257,0.7494033453683988,0.05787426805442397,0.8781353970257924,0.5975664715473308,0.9958682210666749,-0.2985763690965797,0
0.5343765778622538,-0.19613817278151569,-0.04024875939218231,0.25501092643674017,0.7473542283726775,0.9681669383985902,0.5365468277290364,-0.16446643566533248,-0.15728599544585964,0.475164603177783,-0.5224457084633953,-0.7790517737372107,0
-0.2907556847184469,-0.42552201669183654,-0.4073837590880198,-0.5327844979001801,-0.9158136207272762,-0.9642521305331724,0.9754447794720631,-0.1444537325282753,-0.23134670568063664,0.3592945653861397,-0.5634922242698717,0.8999223679004507,1
0.5726900288311041,-0.821177995375481,-0.16483844843014328,0.7582366151243294,0.8894640445828206,-0.06519697750026054,0.2268227784214154,-0.6659321078158495,0.9823372522739531,-0.5366565972331132,0.8854635482702513,0.2992932979847369,0
0.21547358975771824,0.02537702203301717,-0.5386603765644826,-0.6469439359889835,-0.5590275818596493,-0.627123475711491,0.5591689471335066,-0.2997494816665398,-0.8843146468732073,0.9382052602816227,0.7675717699268514,0.8555045663904259,0
0.9898156452928706,-0.6522095015610254,-0.2075159621946825,0.5164769514081826,0.39204123610758446,-0.6922081873202899,0.6316662499812356,-0.5511188563266787,-0.5523647703547538,0.07394884578682714,0.1858798696834063,0.16017241567562235,0
-0.8170263252044903,0.7549217252607607,-0.46879991482258787,-0.7409701574343917,0.7774961597379544,0.9113029964595067,0.7242552345309012,0.6190321494497562,0.31048396127804345,0.10171474121827861,-0.8260264801771797,-0.1830935738586026,0
-0.25462296597537204,-0.4804924324793476,0.4468402273771699,-0.008248529842458385,-0.8379075681847041,-0.5596335961003773,0.36651752731919185,-0.8477382810193996,0.7024138280975374,-0.00970694597205135,-0.038826845346704,0.1848155693190352,0
0.6493619318502983,-0.3043815841956139,0.3560323051181271,0.13146392799158213,-0.46594345966115736,0.757259972710316,0.5948520432138562,0.316903669316851,0.7011634581884838,0.7345884019196047,0.4167259534300696,0.6740266567273441,0
0.3949429233385673,0.3602815435206008,0.2372227564303686,0.5054332791152825,-0.6827897894138526,0.7617415183978569,0.743687055490464,-0.9415054339308817,0.6516335011295253,-0.7422602650531096,-0.3297622914817162,0.48701651258321554,0
-0.6784802079033836,0.6359340482381244,0.6642683559154838,0.014935467521672408,-0.9872282565663328,-0.42592373365017444,0.2338538367514844,0.962372356054847,0.26362705403333675,-0.4803928378716804,0.2680114061992227,0.07997075943171095,0
0.5596907903022872,-0.7860387223460832,0.522055805004056,0.08253315735222055,0.9259840077179893,-0.3162556679226278,0.26524378626789624,0.8640562110200349,-0.7949805440186415,0.8744569744729023,0.3757714446016267,-0.8643258817896562,0
-0.3980728661063675,0.41634417729056317,-0.8652987970624566,0.16434092035254655,-0.30823388609408653,0.24183103553495422,-0.9085159323749743,0.7430736123047526,0.9469779383547938,0.937755710571383,0.4993036634858494,-0.7398275197387361,0
0.5165263918580452,-0.950826167082397,-0.9557528969420055,-0.3527795617009175,-0.0227136191906685,0.5408148356155864,0.3665907532130104,-0.10819458724650333,-0.45274666743666825,0.9942490003154223,-0.1476373955280541,-0.09722595134064904,0
-0.6727523576166616,0.5896190974998587,0.3873644515629773,-0.5584607744224792,-0.8352379087683146,0.3609986041494262,0.30902242856227047,-0.45348094600358135,0.9017271245008207,-0.6978842164381995,-0.13533039791479617,0.8872318403351978,0
-0.1605453661477554,0.2770518953281711,-0.20481120407441145,-0.45156959530265994,0.9679552959196565,-0.18133198736991396,0.7881984073582688,-0.5400907882178276,-0.5737905919498334,-0.9377318342309773,0.3033336507517701,-0.2629473125524777,0
0.7287164996792741,-0.05358018661688568,0.9363868558294435,-0.6289489685937577,0.7372463359112216,0.5531937055834835,0.541843689288104,0.6895664562337753,0.5220479818859978,0.2524406432628308,-0.7375102446352249,-0.9349476410174962,0
0.8416956956313737,0.23330062904147608,0.5930745819523526,-0.036955296974899854,-0.765383622075211,-0.7496284155948991,0.37113057445794273,-0.1393882102010746,-0.5989505465993266,-0.016810906517126245,-0.8715821258497318,0.16394280382879756,0
-0.46201319112980466,0.5951182012743763,-0.37927608215285247,-0.08955970183639761,-0.9767589201837987,-0.8551062244108822,-0.21501288718663036,-0.040122330565752984,0.20004109623860744,-0.41667484258139353,0.3899637722530851,0.7202447943784092,0
0.5597019777866996,-0.9207623493032857,-0.038986105484342115,-0.7901396431636503,-0.5159099682749451,0.9733251865342929,-0.7150089141969735,-0.002223693097287871,0.2363114686362382,0.4049299410882079,0.1192973669738282,-0.9804583051616327,0
-0.3470773835120162,0.03542328676942286,-0.8242670017103333,-0.2987461375816385,-0.9335937824172669,-0.8428430056899585,-0.20615344759680787,-0.7345684919138793,0.1350816965231163,0.3789299382745315,0.6011733982181657,-0.5996995115103798,0
-0.6650348354818605,-0.7908643193311995,0.2728604990872734,0.4129514529738023,-0.9368277103487159,0.8724244924873796,-0.8960574326970552,0.08259267060214093,0.41812103890183283,0.7419382474921712,0.4281738642648556,0.6034561661395836,0
-0.3210996149143879,0.6296502274930245,-0.8397703072306497,0.7896333121210553,0.09518475230747248,0.6345955399249874,-0.09536343096339972,0.28715539039304994,0.05280532187222642,0.46317904351066375,-0.8367400359388208,-0.8792958320188724,0
-0.5057935319797071,-0.6809106397736233,0.7435671331844034,-0.5615720252839114,0.9517305116382626,-0.3262084164577863,-0.6357641686226014,0.5793970142849583,0.3174155510017522,-0.003608567093722037,0.11072710187526247,0.4384035565445277,0
-0.5430905173374025,0.9926678321134839,0.9495863242935663,0.30065137269387376,-0.6009150981417097,0.36045648486258264,-0.8556031820416483,-0.9386949955883879,-0.48463422297757264,-0.07475408652136739,0.736545010816761,0.45433813953261604,0
0.4854130423999621,-0.1490133311038493,-0.30813001490607417,-0.2579224740307946,0.9752991274721157,-0.919781617175035,0.7340629922448971,0.15735081714478683,-0.12276916162081908,0.450515320830273,-0.0266621171505943,0.7468464761633211,0
0.801403728022517,-0.15655814625308917,-0.44634440552989685,0.18470065718672446,0.8247266912333819,-0.5786756219886668,0.24593316712696556,0.2631204401850411,0.46622604483056196,-0.7368646297454804,0.4316499293641771,0.818065041331282,0
-0.6406337822595161,-0.5249133501522447,0.9427901880832792,-0.6380460945810205,0.7087701867391583,-0.01544428710393042,-0.5055378511936459,0.7414998025450228,-0.10938948999466902,0.029634707859380383,-0.2815332612004686,0.18590170286985486,0
-0.6729522548299545,-0.21783692669647858,0.938824644670575,-0.4837331345977449,0.3134733290825844,-0.34961987155061025,0.5469462513732013,-0.7382526785633003,0.9396420901570894,-0.0924209172327215,-0.5278990733070721,-0.8530065053399747,0
-0.6604841898249185,0.039547897112035324,-0.3259936471374274,0.6577667317652189,-0.13822495267638812,-0.5025714548247402,0.2342899732080601,0.4135544337708916,-0.6659161841981003,-0.6647615674233647,-0.9266571461329141,0.47280403013128103,0
0.32760905524361017,-0.05073824850037223,0.6883408979383943,0.6113403059001064,0.1707087287935043,0.7365425610265173,-0.5883175799264635,-0.7761607612045442,-0.46050077696602076,-0.8858262878213703,0.06233905600206402,0.873211384589923,0
-0.9213129186629807,-0.7557801719799464,-0.09560194343312944,0.8677500350558098,-0.367687790046499,0.014469617376784871,-0.9168542818992158,-0.7033135980758223,0.9732602459176938,0.9302373928720911,-0.9901200381311808,0.9036235708464779,0
0.2782398756310007,0.7358365890400442,-0.0905202887322818,0.031192057158500486,-0.022306839486159635,0.3337285150922087,-0.7206974904873742,-0.9400528202546441,-0.38414011681761817,0.4093615254732934,-0.5962930957541033,0.3468648666498346,0
